Time [s];Position [°];Current [A];Voltage [V];;;;;;
3,764;324,053;-0,151;-4,632;;;;;;
3,765;324,492;-0,139;-4,644;;;;;;
3,766;324,492;-0,139;-4,644;;;;;;
3,767;324,932;-0,148;-4,636;;;;;;
3,768;324,932;-0,148;-4,636;;;;;;
3,769;325,371;-0,140;-4,652;;;;;;
3,77;325,371;-0,140;-4,652;;;;;;
3,771;325,811;-0,136;-4,636;;;;;;
3,772;325,811;-0,136;-4,636;;;;;;
3,773;326,250;-0,132;-4,628;;;;;;
3,774;326,250;-0,132;-4,628;;;;;;
3,775;326,689;-0,131;-4,640;;;;;;
3,776;326,689;-0,131;-4,640;;;;;;
3,777;327,217;-0,142;-4,648;;;;;;
3,778;327,217;-0,142;-4,648;;;;;;
3,779;327,656;-0,134;-4,628;;;;;;
3,78;327,656;-0,137;-4,628;;;;;;
3,781;328,096;-0,137;-4,652;;;;;;
3,782;328,096;-0,137;-4,652;;;;;;
3,783;328,535;-0,146;-4,648;;;;;;
3,784;328,535;-0,146;-4,648;;;;;;
3,785;329,063;-0,144;-4,668;;;;;;
3,786;329,063;-0,144;-4,668;;;;;;
3,787;329,502;-0,154;-4,684;;;;;;
3,788;329,502;-0,154;-4,684;;;;;;
3,789;329,941;-0,155;-4,656;;;;;;
3,79;329,941;-0,155;-4,656;;;;;;
3,791;330,293;-0,152;-4,680;;;;;;
3,792;330,293;-0,152;-4,680;;;;;;
3,793;330,732;-0,152;-4,672;;;;;;
3,794;330,732;-0,152;-4,672;;;;;;
3,795;331,172;-0,153;-4,644;;;;;;
3,796;331,172;-0,144;-4,644;;;;;;
3,797;331,523;-0,144;-4,664;;;;;;
3,798;331,523;-0,144;-4,664;;;;;;
3,799;332,051;-0,143;-4,648;;;;;;
3,8;332,051;-0,143;-4,648;;;;;;
3,801;332,490;-0,147;-4,640;;;;;;
3,802;332,490;-0,147;-4,640;;;;;;
3,803;332,930;-0,133;-4,640;;;;;;
3,804;332,930;-0,133;-4,640;;;;;;
3,805;333,457;-0,141;-4,628;;;;;;
3,806;333,457;-0,141;-4,628;;;;;;
3,807;333,896;-0,143;-4,624;;;;;;
3,808;333,896;-0,143;-4,624;;;;;;
3,809;334,424;-0,128;-4,636;;;;;;
3,81;334,424;-0,128;-4,636;;;;;;
3,811;334,863;-0,137;-4,632;;;;;;
3,812;334,863;-0,137;-4,632;;;;;;
3,813;335,391;-0,139;-4,640;;;;;;
3,814;335,391;-0,139;-4,640;;;;;;
3,815;335,742;-0,143;-4,664;;;;;;
3,816;335,742;-0,143;-4,664;;;;;;
3,817;336,270;-0,138;-4,644;;;;;;
3,818;336,270;-0,138;-4,644;;;;;;
3,819;336,709;-0,139;-4,648;;;;;;
3,82;336,709;-0,139;-4,648;;;;;;
3,821;337,236;-0,146;-4,680;;;;;;
3,822;337,236;-0,150;-4,680;;;;;;
3,823;337,676;-0,150;-4,656;;;;;;
3,824;337,676;-0,146;-4,656;;;;;;
3,825;338,115;-0,146;-4,660;;;;;;
3,826;338,115;-0,146;-4,660;;;;;;
3,827;338,555;-0,144;-4,656;;;;;;
3,828;338,555;-0,144;-4,656;;;;;;
3,829;339,082;-0,143;-4,672;;;;;;
3,83;339,082;-0,136;-4,672;;;;;;
3,831;339,521;-0,136;-4,668;;;;;;
3,832;339,521;-0,143;-4,668;;;;;;
3,833;339,961;-0,143;-4,648;;;;;;
3,834;339,961;-0,134;-4,648;;;;;;
3,835;340,400;-0,134;-4,648;;;;;;
3,836;340,400;-0,134;-4,648;;;;;;
3,837;341,016;-0,128;-4,652;;;;;;
3,838;341,016;-0,140;-4,652;;;;;;
3,839;341,543;-0,140;-4,652;;;;;;
3,84;341,543;-0,140;-4,652;;;;;;
3,841;341,982;-0,131;-4,648;;;;;;
3,842;341,982;-0,131;-4,648;;;;;;
3,843;342,598;-0,140;-4,656;;;;;;
3,844;342,598;-0,140;-4,656;;;;;;
3,845;343,213;-0,146;-4,644;;;;;;
3,846;343,213;-0,139;-4,644;;;;;;
3,847;343,652;-0,139;-4,668;;;;;;
3,848;343,652;-0,148;-4,668;;;;;;
3,849;344,180;-0,148;-4,684;;;;;;
3,85;344,180;-0,152;-4,684;;;;;;
3,851;344,707;-0,152;-4,656;;;;;;
3,852;344,707;-0,152;-4,656;;;;;;
3,853;345,146;-0,144;-4,672;;;;;;
3,854;345,146;-0,143;-4,672;;;;;;
3,855;345,586;-0,143;-4,668;;;;;;
3,856;345,586;-0,146;-4,668;;;;;;
3,857;346,025;-0,146;-4,644;;;;;;
3,858;346,025;-0,141;-4,644;;;;;;
3,859;346,465;-0,141;-4,664;;;;;;
3,86;346,465;-0,146;-4,664;;;;;;
3,861;346,904;-0,146;-4,644;;;;;;
3,862;346,904;-0,144;-4,644;;;;;;
3,863;347,432;-0,144;-4,636;;;;;;
3,864;347,432;-0,132;-4,636;;;;;;
3,865;347,959;-0,132;-4,648;;;;;;
3,866;347,959;-0,141;-4,648;;;;;;
3,867;348,311;-0,141;-4,644;;;;;;
3,868;348,311;-0,146;-4,644;;;;;;
3,869;348,926;-0,146;-4,632;;;;;;
3,87;348,926;-0,134;-4,632;;;;;;
3,871;349,365;-0,134;-4,652;;;;;;
3,872;349,365;-0,134;-4,652;;;;;;
3,873;349,893;-0,134;-4,644;;;;;;
3,874;349,893;-0,132;-4,644;;;;;;
3,875;350,508;-0,132;-4,652;;;;;;
3,876;350,508;-0,142;-4,652;;;;;;
3,877;351,035;-0,142;-4,668;;;;;;
3,878;351,035;-0,141;-4,668;;;;;;
3,879;351,563;-0,141;-4,656;;;;;;
3,88;351,563;-0,139;-4,656;;;;;;
3,881;352,266;-0,139;-4,652;;;;;;
3,882;352,266;-0,140;-4,652;;;;;;
3,883;352,881;-0,140;-4,668;;;;;;
3,884;352,881;-0,139;-4,668;;;;;;
3,885;353,408;-0,139;-4,668;;;;;;
3,886;353,408;-0,140;-4,668;;;;;;
3,887;354,023;-0,140;-4,676;;;;;;
3,888;354,023;-0,144;-4,676;;;;;;
3,889;354,551;-0,144;-4,660;;;;;;
3,89;354,551;-0,134;-4,660;;;;;;
3,891;355,166;-0,134;-4,668;;;;;;
3,892;355,166;-0,132;-4,668;;;;;;
3,893;355,693;-0,132;-4,660;;;;;;
3,894;355,693;-0,139;-4,660;;;;;;
3,895;356,221;-0,139;-4,664;;;;;;
3,896;356,221;-0,131;-4,664;;;;;;
3,897;356,660;-0,131;-4,664;;;;;;
3,898;356,660;-0,130;-4,664;;;;;;
3,899;357,188;-0,130;-4,676;;;;;;
3,9;357,188;-0,141;-4,676;;;;;;
3,901;357,715;-0,141;-4,652;;;;;;
3,902;357,715;-0,132;-4,652;;;;;;
3,903;358,242;-0,132;-4,676;;;;;;
3,904;358,242;-0,139;-4,676;;;;;;
3,905;358,770;-0,139;-4,672;;;;;;
3,906;358,770;-0,144;-4,672;;;;;;
3,907;359,385;-0,144;-4,660;;;;;;
3,908;359,385;-0,135;-4,660;;;;;;
3,909;359,912;-0,135;-4,680;;;;;;
3,91;359,912;-0,136;-4,680;;;;;;
3,911;359,912;-0,136;-4,672;;;;;;
3,912;359,912;-0,141;-4,672;;;;;;
3,913;1,318;-0,141;-4,660;;;;;;
3,914;1,318;-0,134;-4,660;;;;;;
3,915;1,846;-0,134;-4,680;;;;;;
3,916;1,846;-0,138;-4,680;;;;;;
3,917;2,373;-0,138;-4,668;;;;;;
3,918;2,373;-0,140;-4,668;;;;;;
3,919;2,988;-0,140;-4,660;;;;;;
3,92;2,988;-0,132;-4,660;;;;;;
3,921;3,516;-0,132;-4,676;;;;;;
3,922;3,516;-0,140;-4,676;;;;;;
3,923;4,043;-0,140;-4,672;;;;;;
3,924;4,043;-0,142;-4,672;;;;;;
3,925;4,658;-0,142;-4,648;;;;;;
3,926;4,658;-0,130;-4,648;;;;;;
3,927;5,273;-0,130;-4,684;;;;;;
3,928;5,273;-0,136;-4,684;;;;;;
3,929;5,801;-0,136;-4,672;;;;;;
3,93;5,801;-0,140;-4,672;;;;;;
3,931;6,328;-0,140;-4,660;;;;;;
3,932;6,328;-0,131;-4,660;;;;;;
3,933;6,768;-0,131;-4,676;;;;;;
3,934;6,768;-0,133;-4,676;;;;;;
3,935;7,207;-0,133;-4,656;;;;;;
3,936;7,207;-0,134;-4,656;;;;;;
3,937;7,822;-0,134;-4,652;;;;;;
3,938;7,822;-0,127;-4,652;;;;;;
3,939;8,350;-0,127;-4,688;;;;;;
3,94;8,350;-0,137;-4,688;;;;;;
3,941;8,965;-0,137;-4,664;;;;;;
3,942;8,965;-0,134;-4,664;;;;;;
3,943;9,580;-0,134;-4,660;;;;;;
3,944;9,580;-0,131;-4,660;;;;;;
3,945;10,020;-0,131;-4,680;;;;;;
3,946;10,020;-0,131;-4,680;;;;;;
3,947;10,635;-0,131;-4,680;;;;;;
3,948;10,635;-0,128;-4,680;;;;;;
3,949;11,162;-0,128;-4,668;;;;;;
3,95;11,162;-0,131;-4,668;;;;;;
3,951;11,777;-0,131;-4,676;;;;;;
3,952;11,777;-0,131;-4,676;;;;;;
3,953;12,393;-0,131;-4,672;;;;;;
3,954;12,393;-0,133;-4,672;;;;;;
3,955;13,008;-0,133;-4,672;;;;;;
3,956;13,008;-0,136;-4,672;;;;;;
3,957;13,535;-0,136;-4,672;;;;;;
3,958;13,535;-0,126;-4,672;;;;;;
3,959;14,063;-0,126;-4,664;;;;;;
3,96;14,063;-0,127;-4,664;;;;;;
3,961;14,678;-0,127;-4,684;;;;;;
3,962;14,678;-0,138;-4,684;;;;;;
3,963;15,205;-0,138;-4,684;;;;;;
3,964;15,205;-0,129;-4,684;;;;;;
3,965;15,732;-0,129;-4,684;;;;;;
3,966;15,732;-0,128;-4,696;;;;;;
3,967;16,260;-0,128;-4,696;;;;;;
3,968;16,260;-0,133;-4,696;;;;;;
3,969;16,787;-0,133;-4,676;;;;;;
3,97;16,787;-0,129;-4,676;;;;;;
3,971;17,314;-0,129;-4,692;;;;;;
3,972;17,314;-0,126;-4,692;;;;;;
3,973;17,930;-0,126;-4,684;;;;;;
3,974;17,930;-0,130;-4,684;;;;;;
3,975;18,457;-0,130;-4,668;;;;;;
3,976;18,457;-0,123;-4,668;;;;;;
3,977;19,072;-0,123;-4,680;;;;;;
3,978;19,072;-0,127;-4,680;;;;;;
3,979;19,688;-0,127;-4,684;;;;;;
3,98;19,688;-0,134;-4,684;;;;;;
3,981;20,215;-0,134;-4,668;;;;;;
3,982;20,215;-0,130;-4,668;;;;;;
3,983;20,830;-0,130;-4,684;;;;;;
3,984;20,830;-0,136;-4,684;;;;;;
3,985;21,445;-0,136;-4,700;;;;;;
3,986;21,445;-0,140;-4,700;;;;;;
3,987;21,973;-0,140;-4,676;;;;;;
3,988;21,973;-0,133;-4,676;;;;;;
3,989;22,588;-0,133;-4,696;;;;;;
3,99;22,588;-0,140;-4,696;;;;;;
3,991;23,115;-0,140;-4,680;;;;;;
3,992;23,115;-0,137;-4,680;;;;;;
3,993;23,555;-0,137;-4,664;;;;;;
3,994;23,555;-0,123;-4,664;;;;;;
3,995;24,082;-0,123;-4,676;;;;;;
3,996;24,082;-0,123;-4,668;;;;;;
3,997;24,609;-0,123;-4,668;;;;;;
3,998;24,609;-0,137;-4,668;;;;;;
3,999;25,137;-0,137;-4,660;;;;;;
4;25,137;-0,123;-4,660;;;;;;
4,001;25,664;-0,123;-4,676;;;;;;
4,002;25,664;-0,134;-4,676;;;;;;
4,003;26,191;-0,134;-4,696;;;;;;
4,004;26,191;-0,140;-4,696;;;;;;
4,005;26,719;-0,140;-4,672;;;;;;
4,006;26,719;-0,134;-4,672;;;;;;
4,007;27,334;-0,134;-4,704;;;;;;
4,008;27,334;-0,141;-4,704;;;;;;
4,009;27,861;-0,141;-4,704;;;;;;
4,01;27,861;-0,140;-4,704;;;;;;
4,011;28,477;-0,140;-4,668;;;;;;
4,012;28,477;-0,126;-4,668;;;;;;
4,013;29,004;-0,126;-4,688;;;;;;
4,014;29,004;-0,134;-4,688;;;;;;
4,015;29,707;-0,134;-4,660;;;;;;
4,016;29,707;-0,135;-4,660;;;;;;
4,017;30,234;-0,135;-4,648;;;;;;
4,018;30,234;-0,119;-4,648;;;;;;
4,019;30,850;-0,119;-4,672;;;;;;
4,02;30,850;-0,124;-4,672;;;;;;
4,021;31,377;-0,124;-4,664;;;;;;
4,022;31,377;-0,131;-4,664;;;;;;
4,023;31,904;-0,131;-4,668;;;;;;
4,024;31,904;-0,130;-4,668;;;;;;
4,025;32,432;-0,130;-4,704;;;;;;
4,026;32,432;-0,131;-4,704;;;;;;
4,027;32,959;-0,131;-4,684;;;;;;
4,028;32,959;-0,131;-4,684;;;;;;
4,029;33,486;-0,131;-4,668;;;;;;
4,03;33,486;-0,129;-4,668;;;;;;
4,031;34,014;-0,129;-4,700;;;;;;
4,032;34,014;-0,137;-4,700;;;;;;
4,033;34,541;-0,137;-4,668;;;;;;
4,034;34,541;-0,136;-4,668;;;;;;
4,035;34,980;-0,136;-4,668;;;;;;
4,036;34,980;-0,122;-4,668;;;;;;
4,037;35,508;-0,122;-4,676;;;;;;
4,038;35,508;-0,122;-4,676;;;;;;
4,039;35,947;-0,122;-4,664;;;;;;
4,04;35,947;-0,120;-4,664;;;;;;
4,041;36,475;-0,120;-4,668;;;;;;
4,042;36,475;-0,130;-4,668;;;;;;
4,043;37,002;-0,130;-4,692;;;;;;
4,044;37,002;-0,127;-4,692;;;;;;
4,045;37,529;-0,127;-4,672;;;;;;
4,046;37,529;-0,129;-4,672;;;;;;
4,047;38,057;-0,129;-4,668;;;;;;
4,048;38,057;-0,134;-4,668;;;;;;
4,049;38,672;-0,134;-4,708;;;;;;
4,05;38,672;-0,134;-4,708;;;;;;
4,051;39,287;-0,134;-4,696;;;;;;
4,052;39,287;-0,128;-4,696;;;;;;
4,053;39,814;-0,128;-4,692;;;;;;
4,054;39,814;-0,127;-4,692;;;;;;
4,055;40,430;-0,127;-4,672;;;;;;
4,056;40,430;-0,117;-4,672;;;;;;
4,057;40,957;-0,117;-4,672;;;;;;
4,058;40,957;-0,119;-4,672;;;;;;
4,059;41,396;-0,119;-4,672;;;;;;
4,06;41,396;-0,127;-4,672;;;;;;
4,061;41,924;-0,127;-4,692;;;;;;
4,062;41,924;-0,123;-4,692;;;;;;
4,063;42,363;-0,123;-4,676;;;;;;
4,064;42,363;-0,126;-4,692;;;;;;
4,065;42,891;-0,126;-4,692;;;;;;
4,066;42,891;-0,139;-4,692;;;;;;
4,067;43,330;-0,139;-4,692;;;;;;
4,068;43,330;-0,135;-4,692;;;;;;
4,069;43,857;-0,135;-4,716;;;;;;
4,07;43,857;-0,126;-4,716;;;;;;
4,071;44,297;-0,126;-4,696;;;;;;
4,072;44,297;-0,130;-4,696;;;;;;
4,073;44,824;-0,130;-4,680;;;;;;
4,074;44,824;-0,117;-4,680;;;;;;
4,075;45,439;-0,117;-4,680;;;;;;
4,076;45,439;-0,116;-4,680;;;;;;
4,077;45,879;-0,116;-4,680;;;;;;
4,078;45,879;-0,127;-4,680;;;;;;
4,079;46,406;-0,127;-4,676;;;;;;
4,08;46,406;-0,120;-4,688;;;;;;
4,081;46,934;-0,120;-4,688;;;;;;
4,082;46,934;-0,130;-4,688;;;;;;
4,083;47,461;-0,130;-4,716;;;;;;
4,084;47,461;-0,145;-4,716;;;;;;
4,085;47,988;-0,145;-4,692;;;;;;
4,086;47,988;-0,134;-4,692;;;;;;
4,087;48,516;-0,134;-4,716;;;;;;
4,088;48,516;-0,125;-4,716;;;;;;
4,089;49,043;-0,125;-4,704;;;;;;
4,09;49,043;-0,129;-4,704;;;;;;
4,091;49,482;-0,129;-4,684;;;;;;
4,092;49,482;-0,118;-4,684;;;;;;
4,093;50,010;-0,118;-4,684;;;;;;
4,094;50,010;-0,121;-4,684;;;;;;
4,095;50,449;-0,121;-4,664;;;;;;
4,096;50,449;-0,130;-4,664;;;;;;
4,097;50,889;-0,130;-4,664;;;;;;
4,098;50,889;-0,120;-4,692;;;;;;
4,099;51,416;-0,120;-4,692;;;;;;
4,1;51,416;-0,134;-4,716;;;;;;
4,101;51,855;-0,134;-4,716;;;;;;
4,102;51,855;-0,143;-4,692;;;;;;
4,103;52,295;-0,143;-4,692;;;;;;
4,104;52,295;-0,134;-4,720;;;;;;
4,105;52,822;-0,134;-4,720;;;;;;
4,106;52,822;-0,128;-4,712;;;;;;
4,107;53,350;-0,128;-4,712;;;;;;
4,108;53,350;-0,132;-4,664;;;;;;
4,109;53,789;-0,132;-4,664;;;;;;
4,11;53,789;-0,121;-4,684;;;;;;
4,111;54,404;-0,121;-4,684;;;;;;
4,112;54,404;-0,130;-4,660;;;;;;
4,113;54,844;-0,130;-4,660;;;;;;
4,114;54,844;-0,135;-4,660;;;;;;
4,115;55,283;-0,135;-4,660;;;;;;
4,116;55,283;-0,121;-4,688;;;;;;
4,117;55,811;-0,121;-4,688;;;;;;
4,118;55,811;-0,134;-4,712;;;;;;
4,119;56,250;-0,134;-4,712;;;;;;
4,12;56,250;-0,141;-4,696;;;;;;
4,121;56,689;-0,141;-4,696;;;;;;
4,122;56,689;-0,131;-4,720;;;;;;
4,123;57,217;-0,131;-4,720;;;;;;
4,124;57,217;-0,127;-4,688;;;;;;
4,125;57,656;-0,127;-4,688;;;;;;
4,126;57,656;-0,134;-4,660;;;;;;
4,127;58,096;-0,134;-4,660;;;;;;
4,128;58,096;-0,121;-4,684;;;;;;
4,129;58,623;-0,121;-4,684;;;;;;
4,13;58,623;-0,129;-4,668;;;;;;
4,131;58,975;-0,129;-4,668;;;;;;
4,132;58,975;-0,135;-4,660;;;;;;
4,133;59,414;-0,135;-4,660;;;;;;
4,134;59,414;-0,120;-4,684;;;;;;
4,135;59,941;-0,120;-4,684;;;;;;
4,136;59,941;-0,134;-4,692;;;;;;
4,137;60,293;-0,134;-4,692;;;;;;
4,138;60,293;-0,142;-4,664;;;;;;
4,139;60,732;-0,142;-4,664;;;;;;
4,14;60,732;-0,126;-4,716;;;;;;
4,141;61,172;-0,126;-4,716;;;;;;
4,142;61,172;-0,131;-4,688;;;;;;
4,143;61,611;-0,131;-4,688;;;;;;
4,144;61,611;-0,132;-4,668;;;;;;
4,145;62,051;-0,132;-4,668;;;;;;
4,146;62,051;-0,119;-4,684;;;;;;
4,147;62,578;-0,119;-4,684;;;;;;
4,148;62,578;-0,128;-4,680;;;;;;
4,149;63,018;-0,128;-4,680;;;;;;
4,15;63,018;-0,135;-4,664;;;;;;
4,151;63,457;-0,135;-4,664;;;;;;
4,152;63,457;-0,121;-4,696;;;;;;
4,153;63,984;-0,121;-4,696;;;;;;
4,154;63,984;-0,119;-4,676;;;;;;
4,155;64,424;-0,119;-4,676;;;;;;
4,156;64,424;-0,123;-4,668;;;;;;
4,157;64,775;-0,123;-4,668;;;;;;
4,158;64,775;-0,125;-4,708;;;;;;
4,159;65,215;-0,125;-4,708;;;;;;
4,16;65,215;-0,130;-4,684;;;;;;
4,161;65,654;-0,130;-4,684;;;;;;
4,162;65,654;-0,134;-4,660;;;;;;
4,163;66,006;-0,134;-4,660;;;;;;
4,164;66,006;-0,119;-4,692;;;;;;
4,165;66,445;-0,119;-4,692;;;;;;
4,166;66,445;-0,129;-4,668;;;;;;
4,167;66,797;-0,129;-4,668;;;;;;
4,168;66,797;-0,128;-4,676;;;;;;
4,169;67,236;-0,128;-4,676;;;;;;
4,17;67,236;-0,123;-4,692;;;;;;
4,171;67,676;-0,123;-4,692;;;;;;
4,172;67,676;-0,120;-4,680;;;;;;
4,173;68,027;-0,120;-4,680;;;;;;
4,174;68,027;-0,123;-4,672;;;;;;
4,175;68,379;-0,123;-4,672;;;;;;
4,176;68,379;-0,124;-4,704;;;;;;
4,177;68,906;-0,124;-4,704;;;;;;
4,178;68,906;-0,130;-4,700;;;;;;
4,179;69,258;-0,130;-4,700;;;;;;
4,18;69,697;-0,133;-4,680;;;;;;
4,181;69,697;-0,133;-4,680;;;;;;
4,182;69,697;-0,122;-4,692;;;;;;
4,183;70,137;-0,122;-4,692;;;;;;
4,184;70,137;-0,117;-4,688;;;;;;
4,185;70,576;-0,117;-4,688;;;;;;
4,186;70,576;-0,115;-4,688;;;;;;
4,187;70,928;-0,115;-4,688;;;;;;
4,188;70,928;-0,123;-4,704;;;;;;
4,189;71,367;-0,123;-4,704;;;;;;
4,19;71,367;-0,122;-4,688;;;;;;
4,191;71,807;-0,122;-4,688;;;;;;
4,192;71,807;-0,128;-4,668;;;;;;
4,193;72,158;-0,128;-4,668;;;;;;
4,194;72,158;-0,124;-4,700;;;;;;
4,195;72,598;-0,124;-4,700;;;;;;
4,196;72,949;-0,125;-4,692;;;;;;
4,197;72,949;-0,125;-4,692;;;;;;
4,198;72,949;-0,123;-4,704;;;;;;
4,199;73,301;-0,123;-4,704;;;;;;
4,2;73,301;-0,126;-4,696;;;;;;
4,201;73,740;-0,126;-4,696;;;;;;
4,202;73,740;-0,116;-4,692;;;;;;
4,203;74,180;-0,116;-4,692;;;;;;
4,204;74,180;-0,116;-4,680;;;;;;
4,205;74,531;-0,116;-4,680;;;;;;
4,206;74,531;-0,125;-4,700;;;;;;
4,207;74,971;-0,125;-4,700;;;;;;
4,208;74,971;-0,123;-4,696;;;;;;
4,209;75,410;-0,123;-4,696;;;;;;
4,21;75,410;-0,121;-4,688;;;;;;
4,211;75,762;-0,121;-4,688;;;;;;
4,212;75,762;-0,125;-4,696;;;;;;
4,213;76,201;-0,125;-4,696;;;;;;
4,214;76,553;-0,121;-4,712;;;;;;
4,215;76,553;-0,121;-4,712;;;;;;
4,216;76,904;-0,121;-4,704;;;;;;
4,217;76,904;-0,121;-4,704;;;;;;
4,218;77,344;-0,126;-4,700;;;;;;
4,219;77,344;-0,126;-4,700;;;;;;
4,22;77,783;-0,118;-4,696;;;;;;
4,221;77,783;-0,118;-4,696;;;;;;
4,222;78,135;-0,117;-4,712;;;;;;
4,223;78,135;-0,117;-4,712;;;;;;
4,224;78,486;-0,130;-4,704;;;;;;
4,225;78,486;-0,130;-4,704;;;;;;
4,226;79,014;-0,118;-4,700;;;;;;
4,227;79,014;-0,118;-4,700;;;;;;
4,228;79,365;-0,123;-4,712;;;;;;
4,229;79,365;-0,123;-4,712;;;;;;
4,23;79,805;-0,132;-4,696;;;;;;
4,231;79,805;-0,132;-4,696;;;;;;
4,232;80,244;-0,123;-4,700;;;;;;
4,233;80,244;-0,123;-4,700;;;;;;
4,234;80,508;-0,123;-4,692;;;;;;
4,235;80,508;-0,123;-4,692;;;;;;
4,236;80,859;-0,127;-4,692;;;;;;
4,237;80,859;-0,127;-4,692;;;;;;
4,238;81,211;-0,122;-4,704;;;;;;
4,239;81,211;-0,122;-4,704;;;;;;
4,24;81,475;-0,122;-4,704;;;;;;
4,241;81,475;-0,122;-4,704;;;;;;
4,242;81,914;-0,126;-4,684;;;;;;
4,243;81,914;-0,126;-4,684;;;;;;
4,244;82,354;-0,118;-4,700;;;;;;
4,245;82,354;-0,118;-4,700;;;;;;
4,246;82,705;-0,122;-4,708;;;;;;
4,247;82,705;-0,122;-4,708;;;;;;
4,248;83,057;-0,130;-4,700;;;;;;
4,249;83,057;-0,130;-4,700;;;;;;
4,25;83,496;-0,122;-4,712;;;;;;
4,251;83,496;-0,122;-4,712;;;;;;
4,252;83,760;-0,124;-4,716;;;;;;
4,253;83,760;-0,124;-4,716;;;;;;
4,254;84,199;-0,132;-4,704;;;;;;
4,255;84,199;-0,132;-4,704;;;;;;
4,256;84,639;-0,121;-4,712;;;;;;
4,257;84,639;-0,121;-4,712;;;;;;
4,258;84,990;-0,123;-4,700;;;;;;
4,259;84,990;-0,123;-4,700;;;;;;
4,26;85,342;-0,130;-4,688;;;;;;
4,261;85,342;-0,130;-4,688;;;;;;
4,262;85,693;-0,118;-4,696;;;;;;
4,263;85,693;-0,118;-4,696;;;;;;
4,264;85,957;-0,123;-4,704;;;;;;
4,265;85,957;-0,123;-4,704;;;;;;
4,266;86,309;-0,133;-4,696;;;;;;
4,267;86,309;-0,133;-4,696;;;;;;
4,268;86,660;-0,124;-4,716;;;;;;
4,269;86,660;-0,124;-4,716;;;;;;
4,27;87,012;-0,124;-4,716;;;;;;
4,271;87,012;-0,124;-4,716;;;;;;
4,272;87,363;-0,131;-4,688;;;;;;
4,273;87,363;-0,131;-4,688;;;;;;
4,274;87,715;-0,119;-4,704;;;;;;
4,275;87,715;-0,119;-4,704;;;;;;
4,276;88,066;-0,118;-4,704;;;;;;
4,277;88,066;-0,118;-4,704;;;;;;
4,278;88,418;-0,128;-4,672;;;;;;
4,279;88,418;-0,128;-4,672;;;;;;
4,28;88,857;-0,118;-4,696;;;;;;
4,281;88,857;-0,118;-4,696;;;;;;
4,282;89,209;-0,130;-4,720;;;;;;
4,283;89,209;-0,130;-4,720;;;;;;
4,284;89,473;-0,139;-4,696;;;;;;
4,285;89,473;-0,139;-4,696;;;;;;
4,286;89,912;-0,124;-4,716;;;;;;
4,287;89,912;-0,124;-4,716;;;;;;
4,288;90,264;-0,133;-4,700;;;;;;
4,289;90,264;-0,133;-4,700;;;;;;
4,29;90,615;-0,133;-4,680;;;;;;
4,291;90,615;-0,133;-4,680;;;;;;
4,292;91,055;-0,115;-4,688;;;;;;
4,293;91,055;-0,115;-4,688;;;;;;
4,294;91,406;-0,117;-4,688;;;;;;
4,295;91,406;-0,117;-4,688;;;;;;
4,296;91,758;-0,135;-4,676;;;;;;
4,297;91,758;-0,135;-4,676;;;;;;
4,298;92,109;-0,123;-4,708;;;;;;
4,299;92,109;-0,123;-4,708;;;;;;
4,3;92,461;-0,132;-4,728;;;;;;
4,301;92,461;-0,132;-4,728;;;;;;
4,302;92,813;-0,135;-4,688;;;;;;
4,303;92,813;-0,135;-4,688;;;;;;
4,304;93,164;-0,127;-4,716;;;;;;
4,305;93,164;-0,127;-4,716;;;;;;
4,306;93,516;-0,124;-4,692;;;;;;
4,307;93,516;-0,124;-4,692;;;;;;
4,308;93,867;-0,129;-4,664;;;;;;
4,309;93,867;-0,129;-4,664;;;;;;
4,31;94,219;-0,116;-4,696;;;;;;
4,311;94,219;-0,116;-4,696;;;;;;
4,312;94,570;-0,125;-4,700;;;;;;
4,313;94,570;-0,125;-4,700;;;;;;
4,314;94,922;-0,137;-4,692;;;;;;
4,315;94,922;-0,137;-4,692;;;;;;
4,316;95,361;-0,127;-4,716;;;;;;
4,317;95,361;-0,127;-4,716;;;;;;
4,318;95,713;-0,133;-4,720;;;;;;
4,319;95,713;-0,133;-4,720;;;;;;
4,32;96,064;-0,135;-4,676;;;;;;
4,321;96,064;-0,135;-4,676;;;;;;
4,322;96,416;-0,120;-4,700;;;;;;
4,323;96,416;-0,120;-4,700;;;;;;
4,324;96,768;-0,128;-4,680;;;;;;
4,325;96,768;-0,128;-4,680;;;;;;
4,326;97,031;-0,134;-4,664;;;;;;
4,327;97,031;-0,134;-4,664;;;;;;
4,328;97,383;-0,114;-4,696;;;;;;
4,329;97,383;-0,114;-4,696;;;;;;
4,33;97,646;-0,129;-4,696;;;;;;
4,331;97,646;-0,129;-4,696;;;;;;
4,332;97,998;-0,128;-4,692;;;;;;
4,333;97,998;-0,128;-4,692;;;;;;
4,334;98,350;-0,128;-4,724;;;;;;
4,335;98,350;-0,128;-4,724;;;;;;
4,336;98,701;-0,130;-4,700;;;;;;
4,337;98,701;-0,130;-4,700;;;;;;
4,338;99,053;-0,133;-4,664;;;;;;
4,339;99,053;-0,133;-4,664;;;;;;
4,34;99,404;-0,117;-4,688;;;;;;
4,341;99,404;-0,117;-4,688;;;;;;
4,342;99,756;-0,123;-4,684;;;;;;
4,343;99,756;-0,123;-4,684;;;;;;
4,344;100,020;-0,134;-4,680;;;;;;
4,345;100,020;-0,134;-4,680;;;;;;
